"legendary","packId","cards","opener","timestamp","txId"
false,"10366","[""OTK151-487"",""OTK111-487"",""OTK107-487"",""OTK115-487"",""OTK108-487"",""OTK140-141"",""OTK065-171"",""OTK134-136""]","terra19hx3d3yevjyuq5hy38ydq9qu2gx6pcahmzdwxe","2022-04-21T21:41:06Z",265435212
false,"5048","[""OTK098-487"",""OTK122-487"",""OTK163-374"",""OTK100-487"",""OTK101-487"",""OTK106-487"",""OTK139-170"",""OTK033-136""]","terra12n0g3xtlt004espl5te6wsam4khgq0adgsstke","2022-04-21T21:29:03Z",265430112
false,"3842","[""OTK117-487"",""OTK104-487"",""OTK094-487"",""OTK121-487"",""OTK092-487"",""OTK091-170"",""OTK139-169"",""OTK133-136""]","terra16q2zcjy8kxjzg64nhfgmskyaw449cqds2lhgvr","2022-04-21T21:27:14Z",265429325
false,"7685","[""OTK120-487"",""OTK105-487"",""OTK114-487"",""OTK159-359"",""OTK112-487"",""OTK089-170"",""OTK090-170"",""OTK132-136""]","terra102vqktp9p0dm4g0pq2e3lgxr46tqcs9nj6wzwp","2022-04-21T21:27:14Z",265429312
false,"9362","[""OTK156-487"",""OTK150-487"",""OTK097-487"",""OTK093-487"",""OTK103-487"",""OTK086-170"",""OTK087-170"",""OTK057-79""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:26:28Z",265428861
false,"6372","[""OTK099-487"",""OTK102-487"",""OTK119-487"",""OTK110-487"",""OTK163-373"",""OTK116-487"",""OTK085-170"",""OTK131-136""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:25:47Z",265428611
false,"7812","[""OTK151-486"",""OTK153-485"",""OTK096-487"",""OTK095-487"",""OTK109-487"",""OTK082-170"",""OTK084-170"",""OTK043-85""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:24:48Z",265428186
false,"2449","[""OTK112-486"",""OTK114-486"",""OTK121-486"",""OTK150-486"",""OTK162-361"",""OTK080-170"",""OTK081-170"",""OTK033-135""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:24:07Z",265427889
false,"8972","[""OTK157-454"",""OTK162-360"",""OTK113-486"",""OTK109-486"",""OTK103-486"",""OTK077-170"",""OTK079-170"",""OTK035-136""]","terra102vqktp9p0dm4g0pq2e3lgxr46tqcs9nj6wzwp","2022-04-21T21:21:27Z",265426487
false,"2309","[""OTK115-486"",""OTK156-486"",""OTK096-486"",""OTK152-486"",""OTK118-486"",""OTK075-170"",""OTK076-170"",""OTK138-136""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:20:21Z",265425966
false,"756","[""OTK111-486"",""OTK120-486"",""OTK108-486"",""OTK116-486"",""OTK158-395"",""OTK073-170"",""OTK083-170"",""OTK137-136""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:20:01Z",265425889
false,"10681","[""OTK158-394"",""OTK099-486"",""OTK117-486"",""OTK097-486"",""OTK095-486"",""OTK067-170"",""OTK146-43"",""OTK036-135""]","terra1q34eagkt6t2vr970u4wypkkllnnak3fegjmppn","2022-04-21T21:19:37Z",265425697
false,"363","[""OTK156-485"",""OTK101-486"",""OTK105-486"",""OTK102-486"",""OTK155-486"",""OTK110-486"",""OTK088-170"",""OTK054-91""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:19:30Z",265425674
false,"9518","[""OTK104-486"",""OTK106-486"",""OTK164-345"",""OTK119-486"",""OTK107-486"",""OTK092-486"",""OTK072-170"",""OTK136-136""]","terra102vqktp9p0dm4g0pq2e3lgxr46tqcs9nj6wzwp","2022-04-21T21:19:10Z",265425463
false,"7513","[""OTK100-486"",""OTK122-486"",""OTK094-486"",""OTK160-385"",""OTK093-486"",""OTK074-170"",""OTK071-170"",""OTK136-135""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:19:03Z",265425450
false,"7572","[""OTK101-485"",""OTK150-485"",""OTK152-485"",""OTK095-485"",""OTK092-485"",""OTK098-486"",""OTK069-170"",""OTK036-134""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:18:38Z",265425149
false,"3300","[""OTK120-485"",""OTK161-357"",""OTK122-485"",""OTK158-393"",""OTK094-485"",""OTK064-170"",""OTK066-170"",""OTK138-135""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:18:05Z",265424903
false,"8722","[""OTK113-485"",""OTK114-485"",""OTK100-485"",""OTK117-485"",""OTK154-484"",""OTK078-170"",""OTK063-170"",""OTK135-135""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:18:05Z",265424900
false,"7470","[""OTK116-485"",""OTK163-372"",""OTK119-485"",""OTK110-485"",""OTK164-344"",""OTK112-485"",""OTK061-170"",""OTK041-95""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:17:32Z",265424694
false,"6949","[""OTK155-485"",""OTK102-485"",""OTK157-453"",""OTK099-485"",""OTK103-485"",""OTK111-485"",""OTK070-170"",""OTK036-133""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:17:07Z",265424473
false,"2305","[""OTK098-485"",""OTK118-485"",""OTK157-452"",""OTK108-485"",""OTK115-485"",""OTK109-485"",""OTK062-170"",""OTK133-135""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:17:01Z",265424468
false,"8759","[""OTK151-485"",""OTK158-392"",""OTK096-485"",""OTK105-485"",""OTK107-485"",""OTK093-485"",""OTK068-170"",""OTK058-92""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:16:34Z",265424226
false,"6930","[""OTK154-483"",""OTK157-451"",""OTK097-485"",""OTK104-485"",""OTK106-485"",""OTK121-485"",""OTK065-170"",""OTK041-94""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:15:55Z",265424010
false,"7647","[""OTK101-484"",""OTK102-484"",""OTK152-484"",""OTK111-484"",""OTK113-484"",""OTK091-169"",""OTK139-168"",""OTK035-135""]","terra102vqktp9p0dm4g0pq2e3lgxr46tqcs9nj6wzwp","2022-04-21T21:15:41Z",265423959
false,"8426","[""OTK098-484"",""OTK107-484"",""OTK150-484"",""OTK151-484"",""OTK110-484"",""OTK100-484"",""OTK090-169"",""OTK037-112""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:15:21Z",265423742
false,"8810","[""OTK114-484"",""OTK160-384"",""OTK122-484"",""OTK118-484"",""OTK103-484"",""OTK094-484"",""OTK089-169"",""OTK132-135""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:14:42Z",265423507
true,"6859","[""OTK117-484"",""OTK106-484"",""OTK155-484"",""OTK120-484"",""OTK097-484"",""OTK157-450"",""OTK087-169"",""OTK026-7""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:14:04Z",265423257
false,"6833","[""OTK159-358"",""OTK121-484"",""OTK092-484"",""OTK157-449"",""OTK104-484"",""OTK119-484"",""OTK085-169"",""OTK060-83""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:13:38Z",265423019
false,"7531","[""OTK156-484"",""OTK162-359"",""OTK096-484"",""OTK105-484"",""OTK108-484"",""OTK093-484"",""OTK083-169"",""OTK034-135""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:13:05Z",265422790
false,"8778","[""OTK163-371"",""OTK095-484"",""OTK112-484"",""OTK109-484"",""OTK116-484"",""OTK153-484"",""OTK082-169"",""OTK049-73""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:12:38Z",265422569
false,"2166","[""OTK116-483"",""OTK154-482"",""OTK155-483"",""OTK099-484"",""OTK115-484"",""OTK084-169"",""OTK081-169"",""OTK045-89""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:11:58Z",265422297
false,"6799","[""OTK102-483"",""OTK106-483"",""OTK151-483"",""OTK112-483"",""OTK107-483"",""OTK111-483"",""OTK149-44"",""OTK042-76""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:11:51Z",265422261
false,"10687","[""OTK109-483"",""OTK122-483"",""OTK161-356"",""OTK099-483"",""OTK153-483"",""OTK093-483"",""OTK079-169"",""OTK042-75""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:11:26Z",265422063
false,"6768","[""OTK119-483"",""OTK114-483"",""OTK121-483"",""OTK101-483"",""OTK120-483"",""OTK098-483"",""OTK140-140"",""OTK131-135""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:11:19Z",265422030
false,"6750","[""OTK097-483"",""OTK162-358"",""OTK118-483"",""OTK153-482"",""OTK100-483"",""OTK110-483"",""OTK078-169"",""OTK053-100""]","terra1zwhll9u8vf523t43q3ner7x5f7cyf3z3cr3q8e","2022-04-21T21:10:14Z",265421561
false,"10686","[""OTK117-483"",""OTK152-483"",""OTK113-483"",""OTK160-383"",""OTK115-483"",""OTK075-169"",""OTK076-169"",""OTK049-72""]","terra1c2v7v5ah8jm77yd0qajvszchysut3rdzud5q9j","2022-04-21T21:06:22Z",265419729
false,"21285","[""OTK105-483"",""OTK150-483"",""OTK159-357"",""OTK108-483"",""OTK104-483"",""OTK072-169"",""OTK074-169"",""OTK044-93""]","terra1e6gwlmccanjue9zdeys9hhytwgwh9d52kpe2th","2022-04-21T21:02:20Z",265417785
false,"2019","[""OTK156-483"",""OTK096-483"",""OTK103-483"",""OTK157-448"",""OTK092-483"",""OTK094-483"",""OTK071-169"",""OTK038-82""]","terra1t03df8vruzxpvsc5w9ngk76q738t0mccv2huac","2022-04-21T20:52:06Z",265412760
false,"8695","[""OTK160-382"",""OTK152-482"",""OTK120-482"",""OTK121-482"",""OTK122-482"",""OTK095-483"",""OTK070-169"",""OTK046-83""]","terra14ww79dld9gxuy6kxwd8gv9q4d7hm6u5zg09qrn","2022-04-21T20:46:28Z",265410001
false,"7705","[""OTK118-482"",""OTK104-482"",""OTK157-447"",""OTK105-482"",""OTK119-482"",""OTK088-169"",""OTK143-35"",""OTK134-135""]","terra14ww79dld9gxuy6kxwd8gv9q4d7hm6u5zg09qrn","2022-04-21T20:45:55Z",265409654
false,"6280","[""OTK111-482"",""OTK103-482"",""OTK117-482"",""OTK157-446"",""OTK116-482"",""OTK069-169"",""OTK077-169"",""OTK137-135""]","terra14ww79dld9gxuy6kxwd8gv9q4d7hm6u5zg09qrn","2022-04-21T20:45:11Z",265409392
false,"2444","[""OTK156-482"",""OTK151-482"",""OTK096-482"",""OTK101-482"",""OTK102-482"",""OTK067-169"",""OTK064-169"",""OTK036-132""]","terra14ww79dld9gxuy6kxwd8gv9q4d7hm6u5zg09qrn","2022-04-21T20:44:38Z",265409102
false,"1230","[""OTK094-482"",""OTK109-482"",""OTK163-370"",""OTK157-445"",""OTK115-482"",""OTK065-169"",""OTK073-169"",""OTK036-131""]","terra14ww79dld9gxuy6kxwd8gv9q4d7hm6u5zg09qrn","2022-04-21T20:44:04Z",265408773
false,"5005","[""OTK110-482"",""OTK093-482"",""OTK157-444"",""OTK150-482"",""OTK108-482"",""OTK112-482"",""OTK080-169"",""OTK056-96""]","terra1z8tukkn7c0rghdzk9lus3s8wzt9uxfk3d0lpnv","2022-04-21T20:33:32Z",265403443
false,"7387","[""OTK161-355"",""OTK155-482"",""OTK114-482"",""OTK098-482"",""OTK106-482"",""OTK062-169"",""OTK063-169"",""OTK033-134""]","terra1epjgtg460ng7p2qnywxs436xzs6rchhwspmmlh","2022-04-21T20:10:06Z",265392794
false,"9211","[""OTK156-481"",""OTK099-482"",""OTK092-482"",""OTK161-354"",""OTK097-482"",""OTK107-482"",""OTK068-169"",""OTK138-134""]","terra1uy3yqel8rg7ysnytza7sq9ausvl9ch54qtnytn","2022-04-21T19:57:57Z",265387061
false,"20701","[""OTK156-480"",""OTK157-443"",""OTK095-482"",""OTK113-482"",""OTK100-482"",""OTK086-169"",""OTK061-169"",""OTK040-92""]","terra1vpq5rlf470edjprjcvfu60cyndzehg4wrsxe6f","2022-04-21T19:56:55Z",265386598
false,"1709","[""OTK102-481"",""OTK101-481"",""OTK156-479"",""OTK114-481"",""OTK153-481"",""OTK090-168"",""OTK066-169"",""OTK048-105""]","terra17ztydxz6nwmmvp0mh4ntrja2dz39rjkky0rplm","2022-04-21T19:52:53Z",265384816
false,"4118","[""OTK163-369"",""OTK111-481"",""OTK121-481"",""OTK112-481"",""OTK151-481"",""OTK100-481"",""OTK089-168"",""OTK053-99""]","terra18j88h90g5ax39n6wtejwmazhlvk3c7quwedmgy","2022-04-21T19:50:42Z",265383963
false,"8575","[""OTK110-481"",""OTK153-480"",""OTK161-353"",""OTK115-481"",""OTK119-481"",""OTK086-168"",""OTK088-168"",""OTK137-134""]","terra1uy3yqel8rg7ysnytza7sq9ausvl9ch54qtnytn","2022-04-21T19:21:29Z",265370292
false,"20535","[""OTK154-481"",""OTK163-368"",""OTK092-481"",""OTK107-481"",""OTK108-481"",""OTK084-168"",""OTK085-168"",""OTK135-134""]","terra1xy8253l8drzrak6x0ydxt2rdl5takpu4xvquh3","2022-04-21T19:21:15Z",265370110
true,"9693","[""OTK116-481"",""OTK118-481"",""OTK098-481"",""OTK105-481"",""OTK152-481"",""OTK074-168"",""OTK083-168"",""OTK130-7""]","terra1fsk4rytndcjtuaz3nzpgye9d4jayl46dyeredd","2022-04-21T19:12:42Z",265366127
false,"9770","[""OTK155-481"",""OTK150-481"",""OTK095-481"",""OTK109-481"",""OTK103-481"",""OTK082-168"",""OTK073-168"",""OTK045-88""]","terra15h4trnh3gegagfnw0su3xflj8f53r2pmqerzgj","2022-04-21T19:06:16Z",265363106
false,"9000","[""OTK097-481"",""OTK104-481"",""OTK106-481"",""OTK156-478"",""OTK113-481"",""OTK164-343"",""OTK080-168"",""OTK055-63""]","terra1wqlwu0neguvs4l9ukxcwdhw9ywag989d2nkmhr","2022-04-21T19:02:04Z",265360831
false,"8112","[""OTK156-477"",""OTK155-480"",""OTK093-481"",""OTK094-481"",""OTK099-481"",""OTK079-168"",""OTK072-168"",""OTK047-94""]","terra1wqlwu0neguvs4l9ukxcwdhw9ywag989d2nkmhr","2022-04-21T19:01:28Z",265360575
true,"8730","[""OTK151-480"",""OTK152-480"",""OTK096-481"",""OTK122-481"",""OTK120-481"",""OTK117-481"",""OTK078-168"",""OTK025-7""]","terra14mpvp24qd6rdthw2akhwqhqvvtq32tcfej2dgt","2022-04-21T19:01:01Z",265360342
false,"10814","[""OTK117-480"",""OTK118-480"",""OTK120-480"",""OTK164-342"",""OTK121-480"",""OTK157-442"",""OTK068-168"",""OTK131-134""]","terra1cry3unp2h9jhhxdskzvwyetuzjpcezfqnfds20","2022-04-21T18:54:56Z",265357448
false,"8619","[""OTK158-391"",""OTK155-479"",""OTK097-480"",""OTK119-480"",""OTK096-480"",""OTK077-168"",""OTK067-168"",""OTK035-134""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:51:28Z",265355865
false,"7175","[""OTK158-390"",""OTK095-480"",""OTK163-367"",""OTK115-480"",""OTK094-480"",""OTK081-168"",""OTK063-168"",""OTK134-134""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:49:24Z",265354812
false,"6704","[""OTK154-480"",""OTK150-480"",""OTK093-480"",""OTK105-480"",""OTK112-480"",""OTK108-480"",""OTK091-168"",""OTK043-84""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:48:51Z",265354578
false,"6517","[""OTK116-480"",""OTK122-480"",""OTK106-480"",""OTK110-480"",""OTK103-480"",""OTK076-168"",""OTK139-167"",""OTK133-134""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:48:24Z",265354474
false,"4166","[""OTK109-480"",""OTK092-480"",""OTK098-480"",""OTK101-480"",""OTK107-480"",""OTK161-352"",""OTK146-42"",""OTK057-78""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:47:51Z",265354203
false,"2814","[""OTK158-389"",""OTK102-480"",""OTK100-480"",""OTK104-480"",""OTK113-480"",""OTK087-168"",""OTK140-139"",""OTK037-111""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:47:19Z",265353917
false,"1167","[""OTK152-479"",""OTK154-479"",""OTK099-480"",""OTK114-480"",""OTK111-480"",""OTK069-168"",""OTK062-168"",""OTK054-90""]","terra1ftm0a729rdeplquqjak5sjx44pc37n7fa40ehg","2022-04-21T18:46:45Z",265353648
false,"3011","[""OTK114-479"",""OTK118-479"",""OTK121-479"",""OTK163-366"",""OTK151-479"",""OTK092-479"",""OTK066-168"",""OTK132-134""]","terra14mpvp24qd6rdthw2akhwqhqvvtq32tcfej2dgt","2022-04-21T18:45:39Z",265353070
false,"22","[""OTK106-479"",""OTK108-479"",""OTK111-479"",""OTK113-479"",""OTK159-356"",""OTK140-138"",""OTK075-168"",""OTK041-93""]","terra104qj7xf5rjjnthugmqkgxuv3xz7dvf64c38wdv","2022-04-21T18:42:29Z",265351661
false,"8175","[""OTK155-478"",""OTK160-381"",""OTK102-479"",""OTK095-479"",""OTK117-479"",""OTK105-479"",""OTK064-168"",""OTK034-134""]","terra1rqfplaq7dvucrcyz906afn643ukjp6rykw7spx","2022-04-21T18:41:03Z",265351000
false,"6057","[""OTK107-479"",""OTK099-479"",""OTK151-478"",""OTK094-479"",""OTK122-479"",""OTK071-168"",""OTK061-168"",""OTK136-134""]","terra104qj7xf5rjjnthugmqkgxuv3xz7dvf64c38wdv","2022-04-21T18:40:18Z",265350656
false,"1343","[""OTK115-479"",""OTK163-365"",""OTK150-479"",""OTK093-479"",""OTK110-479"",""OTK065-168"",""OTK070-168"",""OTK038-81""]","terra104qj7xf5rjjnthugmqkgxuv3xz7dvf64c38wdv","2022-04-21T18:38:37Z",265349937
false,"21327","[""OTK109-479"",""OTK098-479"",""OTK112-479"",""OTK104-479"",""OTK120-479"",""OTK139-166"",""OTK143-34"",""OTK058-91""]","terra14pqnrv52lh4y8rz97vuqqwvd4w7pz9u3qxwnae","2022-04-21T18:37:49Z",265349527
false,"6219","[""OTK097-479"",""OTK116-479"",""OTK153-479"",""OTK103-479"",""OTK101-479"",""OTK076-167"",""OTK082-167"",""OTK135-133""]","terra104qj7xf5rjjnthugmqkgxuv3xz7dvf64c38wdv","2022-04-21T18:34:37Z",265348172
false,"2572","[""OTK151-477"",""OTK154-478"",""OTK096-479"",""OTK119-479"",""OTK100-479"",""OTK068-167"",""OTK069-167"",""OTK039-79""]","terra1rqfplaq7dvucrcyz906afn643ukjp6rykw7spx","2022-04-21T18:29:02Z",265345659
false,"1228","[""OTK162-357"",""OTK154-477"",""OTK095-478"",""OTK096-478"",""OTK097-478"",""OTK067-167"",""OTK083-167"",""OTK051-89""]","terra1s3c8p4my6vd6wptpms305mscahdea7mukju4ac","2022-04-21T18:20:09Z",265341799
false,"7460","[""OTK114-478"",""OTK160-380"",""OTK121-478"",""OTK158-388"",""OTK122-478"",""OTK094-478"",""OTK072-167"",""OTK055-62""]","terra1tcj9uhyxayjqaa0xzpgnvx7swm8f6emzs9u207","2022-04-21T18:17:27Z",265340614
false,"7453","[""OTK164-341"",""OTK118-478"",""OTK108-478"",""OTK111-478"",""OTK112-478"",""OTK139-165"",""OTK065-167"",""OTK044-92""]","terra1eq45lzd0299wehcg8j38x3dyrelzqqjh6y6h6e","2022-04-21T18:08:06Z",265336263
false,"7943","[""OTK103-478"",""OTK106-478"",""OTK164-340"",""OTK153-478"",""OTK117-478"",""OTK093-478"",""OTK087-167"",""OTK050-81""]","terra1eq45lzd0299wehcg8j38x3dyrelzqqjh6y6h6e","2022-04-21T18:07:33Z",265336030
false,"7682","[""OTK101-478"",""OTK104-478"",""OTK116-478"",""OTK119-478"",""OTK160-379"",""OTK107-478"",""OTK139-164"",""OTK049-71""]","terra1e3wz533ls7yqana62lda4c5frdsxf6cepsnudr","2022-04-21T18:06:27Z",265335522
false,"8439","[""OTK100-478"",""OTK152-478"",""OTK113-478"",""OTK155-477"",""OTK092-478"",""OTK120-478"",""OTK078-167"",""OTK035-133""]","terra179zxpyd9ha73lf9qlesg6kp00hwmcls5u7xxnp","2022-04-21T18:06:07Z",265335316
false,"5797","[""OTK105-478"",""OTK109-478"",""OTK110-478"",""OTK150-478"",""OTK099-478"",""OTK144-36"",""OTK063-167"",""OTK060-82""]","terra1e3wz533ls7yqana62lda4c5frdsxf6cepsnudr","2022-04-21T18:05:59Z",265335269
false,"7265","[""OTK150-477"",""OTK161-351"",""OTK098-478"",""OTK102-478"",""OTK115-478"",""OTK088-167"",""OTK081-167"",""OTK035-132""]","terra179zxpyd9ha73lf9qlesg6kp00hwmcls5u7xxnp","2022-04-21T18:05:33Z",265335057
false,"4589","[""OTK117-477"",""OTK104-477"",""OTK120-477"",""OTK118-477"",""OTK121-477"",""OTK089-167"",""OTK139-163"",""OTK134-133""]","terra1e3wz533ls7yqana62lda4c5frdsxf6cepsnudr","2022-04-21T18:05:27Z",265335000
false,"1566","[""OTK153-477"",""OTK122-477"",""OTK100-477"",""OTK116-477"",""OTK103-477"",""OTK070-167"",""OTK077-167"",""OTK132-133""]","terra1e3wz533ls7yqana62lda4c5frdsxf6cepsnudr","2022-04-21T18:04:48Z",265334734
false,"6059","[""OTK111-477"",""OTK114-477"",""OTK159-355"",""OTK115-477"",""OTK097-477"",""OTK086-167"",""OTK064-167"",""OTK136-133""]","terra179zxpyd9ha73lf9qlesg6kp00hwmcls5u7xxnp","2022-04-21T18:04:14Z",265334444
false,"3801","[""OTK101-477"",""OTK108-477"",""OTK157-441"",""OTK158-387"",""OTK098-477"",""OTK094-477"",""OTK084-167"",""OTK044-91""]","terra179zxpyd9ha73lf9qlesg6kp00hwmcls5u7xxnp","2022-04-21T18:03:15Z",265333953
false,"2452","[""OTK110-477"",""OTK164-339"",""OTK112-477"",""OTK107-477"",""OTK157-440"",""OTK080-167"",""OTK071-167"",""OTK043-83""]","terra179zxpyd9ha73lf9qlesg6kp00hwmcls5u7xxnp","2022-04-21T17:58:04Z",265331514
false,"9068","[""OTK102-477"",""OTK096-477"",""OTK152-477"",""OTK099-477"",""OTK161-350"",""OTK109-477"",""OTK091-167"",""OTK033-133""]","terra14l89rj7cc7ezuk9wgkjwn82ra0t0qylgz62gve","2022-04-21T17:57:46Z",265331309
false,"8758","[""OTK105-477"",""OTK106-477"",""OTK119-477"",""OTK093-477"",""OTK159-354"",""OTK074-167"",""OTK079-167"",""OTK131-133""]","terra14l89rj7cc7ezuk9wgkjwn82ra0t0qylgz62gve","2022-04-21T17:57:20Z",265331185
false,"7497","[""OTK161-349"",""OTK155-476"",""OTK095-477"",""OTK113-477"",""OTK092-477"",""OTK062-167"",""OTK073-167"",""OTK040-91""]","terra14l89rj7cc7ezuk9wgkjwn82ra0t0qylgz62gve","2022-04-21T17:56:53Z",265330929
false,"3176","[""OTK102-476"",""OTK116-476"",""OTK118-476"",""OTK153-476"",""OTK154-476"",""OTK075-167"",""OTK090-167"",""OTK133-133""]","terra14l89rj7cc7ezuk9wgkjwn82ra0t0qylgz62gve","2022-04-21T17:56:19Z",265330665
false,"8030","[""OTK158-386"",""OTK094-476"",""OTK099-476"",""OTK115-476"",""OTK152-476"",""OTK085-167"",""OTK061-167"",""OTK049-70""]","terra1p2qnnpp79pkl4jcgratlnxa87z3zwsptk8sfuq","2022-04-21T17:46:02Z",265325853
false,"6355","[""OTK097-476"",""OTK151-476"",""OTK098-476"",""OTK163-364"",""OTK113-476"",""OTK091-166"",""OTK066-167"",""OTK034-133""]","terra1p2qnnpp79pkl4jcgratlnxa87z3zwsptk8sfuq","2022-04-21T17:45:28Z",265325588
false,"9081","[""OTK112-476"",""OTK150-476"",""OTK100-476"",""OTK114-476"",""OTK101-476"",""OTK090-166"",""OTK149-43"",""OTK052-89""]","terra1va7qh003qvcwgchfkjz27d4avtev7rjwzznn8j","2022-04-21T17:45:09Z",265325558
false,"510","[""OTK111-476"",""OTK157-439"",""OTK105-476"",""OTK122-476"",""OTK159-353"",""OTK088-166"",""OTK089-166"",""OTK041-92""]","terra1dcske4n30e94em874evwxrdw85kh7mhfvd9z93","2022-04-21T17:44:05Z",265325009
false,"2215","[""OTK110-476"",""OTK160-378"",""OTK161-348"",""OTK093-476"",""OTK120-476"",""OTK086-166"",""OTK087-166"",""OTK046-82""]","terra1p8n9jr5ehweaqzz79fj4nm75emsxycl67ypc4l","2022-04-21T17:31:16Z",265318830
false,"4076","[""OTK108-476"",""OTK159-352"",""OTK107-476"",""OTK092-476"",""OTK096-476"",""OTK084-166"",""OTK085-166"",""OTK138-133""]","terra1huec7x0nc0swg4gzglexf2vh9fy2aymece0kmx","2022-04-21T17:28:52Z",265317620
false,"4057","[""OTK104-476"",""OTK109-476"",""OTK157-438"",""OTK106-476"",""OTK158-385"",""OTK081-166"",""OTK082-166"",""OTK036-130""]","terra1huec7x0nc0swg4gzglexf2vh9fy2aymece0kmx","2022-04-21T17:28:13Z",265317198
false,"10258","[""OTK121-476"",""OTK156-476"",""OTK117-476"",""OTK164-338"",""OTK119-476"",""OTK079-166"",""OTK080-166"",""OTK053-98""]","terra1v2vp257lnlfh7all55ap8wveu9f6rdp0effqej","2022-04-21T17:23:11Z",265314817
false,"8481","[""OTK119-475"",""OTK156-475"",""OTK157-437"",""OTK095-476"",""OTK103-476"",""OTK076-166"",""OTK077-166"",""OTK040-90""]","terra1v2vp257lnlfh7all55ap8wveu9f6rdp0effqej","2022-04-21T17:22:44Z",265314581
true,"9749","[""OTK106-475"",""OTK115-475"",""OTK155-475"",""OTK161-347"",""OTK117-475"",""OTK118-475"",""OTK075-166"",""OTK129-7""]","terra1v2vp257lnlfh7all55ap8wveu9f6rdp0effqej","2022-04-21T17:18:21Z",265312572
false,"9756","[""OTK108-475"",""OTK154-475"",""OTK098-475"",""OTK105-475"",""OTK116-475"",""OTK149-42"",""OTK074-166"",""OTK059-84""]","terra1v2vp257lnlfh7all55ap8wveu9f6rdp0effqej","2022-04-21T17:17:42Z",265312142
false,"6552","[""OTK104-475"",""OTK153-475"",""OTK094-475"",""OTK110-475"",""OTK150-475"",""OTK096-475"",""OTK073-166"",""OTK043-82""]","terra1v2vp257lnlfh7all55ap8wveu9f6rdp0effqej","2022-04-21T17:17:07Z",265311829
false,"9676","[""OTK121-475"",""OTK100-475"",""OTK151-475"",""OTK111-475"",""OTK107-475"",""OTK122-475"",""OTK072-166"",""OTK137-133""]","terra1lw9lzascgajx0x46awh73jfmdx2elq2nusflck","2022-04-21T17:15:01Z",265310963
false,"4191","[""OTK113-475"",""OTK162-356"",""OTK152-475"",""OTK102-475"",""OTK092-475"",""OTK071-166"",""OTK078-166"",""OTK034-132""]","terra1wqfxpzm508ejuv5a20zv4xa4pqzz48k3guujhp","2022-04-21T17:14:34Z",265310737
